text,coarse_label,fine_label,label
@USER Was vorbei ist muss einfach vorbei sein bleiben...!,OTHER,OTHER,0
"@USER Ähhh, Rigaer Strasse?Oder auch Kriminalitätsbelasteter Ort ?Oder auch Ort mit Häufung politisch motivierter Straftaten (von ausschließlich LINKS)?Oder ""ERLEBNISBEREICH MOSLEMISCHER LEBENSFREUDE frei nach MAZYEK!?Oder Platz der sexuellen HOFFNUNG von Katrin Dagmar Göring-Eckardt",OFFENSE,ABUSE,1
"@USER @USER wunderbar auch, dass man immer einen ganz unterschiedlichen Frauentyp gewählt hat.",OTHER,OTHER,0
"Fuad Afane ruft zur Stunde am brandenburgertor aktiv und deutlich zur Gewalt und Intifada auf. ""Märtyrer"" werden mit AllahuAkbar gefeiert. |LBR| @USER wird kurz unruhig, mehr passiert nicht. |LBR| Jerusalem",OTHER,OTHER,0
"@USER Verbrennen vllt besser, aber der theologische Gedanke, der dem Kirchenrecht zugrunde liegt ist evtl im 'Verfüttern' auch erfüllt?",OTHER,OTHER,0
Zum zweiten Mal in dieser Woche: @USER-Bote wirft Paket über den Zaun in den Matsch. Spart sich das Läuten. Servicewüste Deutschland.,OTHER,OTHER,0
@USER @USER Alle Filme vor 45 sind Nazifilme?Dafür wird uns dieser scheiss AFD Tatort Verschnitt vorgesetzt!Wir sind im Gehirnwäsche -Zeitalter.,OFFENSE,PROFANITY,1
@USER Das ist so ein Bullshit...nichts ist schlimmer zu ertragen als die Grünen |LBR| Wie kann man nur von so vielen Dingen so wenig Ahnung haben...,OFFENSE,INSULT,1
zweite Halbzeit ist deutsche Zeit!,OTHER,OTHER,0
Rekord beim Personalstand und beste Ausrüstung für unsere Polizei in Bayern. TVDuell,OTHER,OTHER,0
@USER @USER Gemischt und nachgewürzt sicher lecker anschließend `nen Kräuter und die Welt ist okay,OTHER,OTHER,0
Heute wurde im Dom von Uppsala die Kirchengemeinschaft zw. Evangelisch|er Kirche von Schweden &amp; Altkatholisch|er Kirche unterzeichnet,OTHER,OTHER,0
"@USER Die,die schon länger hier leben,kennen das,gell...Ich zahl meiner Tochter mittlerweile Unmengen an Taxigeld, weil ich nicht verantworten kann,dass sie hier ab gewissen Uhrzeiten noch die Bahn benutzt.",OTHER,OTHER,0
"@USER Keine Sorge, dich lese ich gerne, aber vor allem die Antworten auf deine Tweets von anderen Piraten.",OTHER,OTHER,0
"Um es mal deutlich zu sagen, MERKEL IST FÜR MICH DEFINITIV EIN IS-UNTERSTÜTZER UND FEIND DES DEUTSCHEN VOLKES !!!!",OFFENSE,ABUSE,1
"@USER Sind wir! Übrigens wenn, dann sind beide!! gefordert.",OTHER,OTHER,0
"Glaube das Merkel diese ""linke Sauerei"" ganz recht kommt, um von ihrer deutschfeindlichen Schleuser-Politik abzulenken!",OFFENSE,INSULT,1
@USER @USER Wenn ich den Altmaier sehe kommt mir die Wurst.,OFFENSE,INSULT,1
Wie der CSU Chef es soeben richtig gesagt hat. Der Dank an den Kanzler /in. Ist der Schluss Punkt.,OTHER,OTHER,0
"@USER Hi Emine, könntest du uns schreiben bzgl. eines Workshops für unsere Lokalgruppen? mareike@USER-willkommen.de Danke!",OTHER,OTHER,0
"Gerade auf N-TV ""Die neuen Waffen des Terrors"" mitbekommen ! WAS FÜR EIN SCHEIß!! RAUS MIT MOSLEMS, dann KEIN Terror!",OFFENSE,ABUSE,1
@USER Da hofft man auf gerechtes Karma...,OTHER,OTHER,0
"@USER @USER Yep. Ist das christliche Kreuz: ""Plus""-Zeichen der Liebe Gottes (siehe Artikel). Was die Kreuz-Schmerzen angeht: Lukas 9:23",OTHER,OTHER,0
@USER @USER Beschämender Auftritt eines populistischen Berufspolitiker der seine Chance sieht in der Hierarchie seiner Partei aufzusteigen.Pfui Teufel kann ich da nur sagen.!!!!!!!!!!!!!!!!!!,OTHER,OTHER,0
"@USER ihre letzte antwort hab ich nicht gesehen. wenn sie die eu-außengrenze meinen, fein. es ging bei der quoten-frage aber um die in italien und griechenland. und jetzt gutes we.",OTHER,OTHER,0
Mit Entsetzen sehen wir die Nachrichten aus Barcelona. ist in dieser schweren Stunde mit den Menschen in . Terror wird niemals siegen.,OTHER,OTHER,0
@USER Herr Maas haben sie noch die Realität im Blick??,OTHER,OTHER,0
@USER Eigene Energievorkommen sind Gold wert,OTHER,OTHER,0
Hab das ungute Gefühl das ich heute wieder gesperrt werde,OTHER,OTHER,0
@USER @USER @USER @USER @USER Ich wünsche allseits ein schönes Wochenende!,OTHER,OTHER,0
@USER @USER Oder wir haben ab September `ne Menge Müllsäcke,OTHER,OTHER,0
"@USER @USER @USER @USER Vorsicht vor dem Bilderberger, macht nicht schon wieder den Bock zum Gärtner, nur weil er euch gerade nach dem Mund redet, |LBR| Spahn ist Bilderberger und Rothschild Marionette",OFFENSE,ABUSE,1
@USER @USER Beim rest wirst du ja sofort geblockt,OTHER,OTHER,0
"Mittlerweile haben unsere Medien das Niveau des ""ND"" und TV vor 1989 in d. DDR. Kein Wunder bei der Lehrmeisterin, als ehem. AgitProperin",OFFENSE,ABUSE,1
"Endlich hat Kurz einen Verbündeten aus Frankreich, der auch die |LBR| ungesetzliche Einwanderung von jungen Afrikanern unterbinden will.",OTHER,OTHER,0
@USER @USER Das wurde in der DDR und BRD getan &gt; BIS HEUTE!,OTHER,OTHER,0
"@USER @USER @USER Warum auch, denn dann müsste man konsequent auch alle Politiker der Kartellparteien ausschießen die sich rassistisch gegen Deutsche geäußert haben oder es in Zukunft tun.",OTHER,OTHER,0
@USER @USER Ist sie noch in der BRD (BRiD) oder schon auf der Flucht???,OTHER,OTHER,0
@USER Die ganze Bande muss weg!,OFFENSE,ABUSE,1
Dieser G20 Gipfel ist eine Perversion bei der den Armen vorgeführt wird wer reich und mächtig ist. |LBR| Die Polizei wird mißbraucht,OTHER,OTHER,0
@USER @USER @USER Hatte Yücel am Ende doch recht..?...ich bleibe bei meiner Aussage: 80% der deutsche sind verblödete Schwachsinnige.. |LBR| Ihnen ist egal...!!,OFFENSE,ABUSE,1
"@USER @USER @USER Du kannst es akzeptieren oder weiter träumen, es steht dir frei, besser du wachst schnell auf oder es ist nichts mehr da was sich zum aufwachen lohnt",OTHER,OTHER,0
@USER Das ist eigentlich kein Widerspruch! :-),OTHER,OTHER,0
Schreckliche Nachrichten aus Manchester. Unsere Gedanken sind bei den Opfern und Verletzten.,OTHER,OTHER,0
@USER Es heißt auch stilles Gedenken!Typisch Staatsfunk!,OFFENSE,ABUSE,1
"@USER Meine politischen Vorlieben kennt sie von sehr netten, aber geschwätzigen Nachbarn, die Linke wählen. Seit dem hat sich die Situation merklich verschärft...",OTHER,OTHER,0
@USER Wenigstens hat er uns Pool-Fotos erspart. Das ist doch auch was wert.,OTHER,OTHER,0
"Und der FETTE Gabriel verkauft Waffen an die Urheber der ganzen Scheiße, nämlich die Saudies. Möchte mal wissen was er von Lobby bekam !!",OFFENSE,ABUSE,1
@USER @USER Ja nicht alle radikal aber insgeheim bejubeln sie die Anschläge und helfen einander...sonst wären sie keine Moslems.. |LBR| Ja Einzelfälle gibt’s,OFFENSE,ABUSE,1
Was hält an Land und eine Gesellschaft zusammen? |LBR| Genderwahn? Multikulti? |LBR| Oder Patriotismus und die eigene Kultur?,OFFENSE,ABUSE,1
@USER @USER Der Islam ist und war nie eine Religion. Eine Fundamentalische Ideologie schon eher. Rassistisch obendrein.,OFFENSE,ABUSE,1
"@USER @USER Nee. Aber ich arbeite am Erwachen des Volkes. In der Unterschicht brodelt heilige Wut. Denn es ist ungerecht, was hier im Lande geschieht.",OTHER,OTHER,0
"@USER Ein echter Mann und echte Kinder? Gott behüte. Die machen Schmutz und Geräusche. Und das rund um die Uhr. Das würde diese Zicke keine zwei Minuten durchhalten. Nicht in ihren heiligen vier Wänden, wo alles seine deutsche Ordnung hat.",OFFENSE,INSULT,1
@USER Dann aber auch die Beteiligung der Unterbringungs Kosten für Asylanten Flüchtlinge. Diese Kosten werden zu 100% vom Steuerzahler übernommen. Gleichstellungs Gesetzt.,OTHER,OTHER,0
@USER Ich habe mich missverständlich ausgedrückt. Die Dame will mich hier rausklagen. Sie schreibt wöchentlich mindestens eine Beschwerde an den Vermieter,OTHER,OTHER,0
@USER @USER Der größte Lump im ganzen Land ist und bleibt der Denunziant. |LBR| Die Menschen werden sich freuen diese zur Verantwortung zu ziehen wenn die BRD Geschichte ist und unser Volk wieder Frei ist,OTHER,OTHER,0
"@USER Sehr raffinierter Tipp. Die Frage ist nur: welche Zeit soll ich den ""Fachkräften"" angeben? Von Arbeitgebern aus dem Bekanntenkreis erfuhr ich, dass Zeit in der arabischen Kultur etwas sehr Relatives ist: z. B.8:30 Uhr - ca. 14 Uhr |LBR| 10:00 Uhr - irgendwann ab Einbruch der Dunkelheit",OFFENSE,ABUSE,1
"@USER Was hat diese Partei an, sie haben keinen Regierungs Auftrag nicht verstanden. Hier wird sich einfach über das Votum der Wählerschaft hinweg gesetzt. Herr Schulz. Nächster Wahltag ist Zahltag.",OTHER,OTHER,0
"@USER Wäre für euren türkischen, deutschfeindlichen Kollegen, auch angebracht!",OFFENSE,ABUSE,1
"Eine EU der zwei Geschwindigkeiten ist der nachhaltige Beweis für das Scheitern des Experimentes der ""Vereinigten Staaten von Europa""",OTHER,OTHER,0
@USER Natürlich will ich auch keine falschen Emotionen wecken!,OTHER,OTHER,0
"Merkel gestern in Stralsund, gut ist eh nicht Mecklenburg, sondern Süd-Schweden und schon wetterte ihr Schoßhund Caffier gegen die SPD",OTHER,OTHER,0
"@USER Doch das hat mit dem religiösen Weltbild zu tun, nachdem der Körper einer Frau per se etwas Sündiges ist. Aber für jeden vernünftig denkenden Zeitgenossen ist klar: der Körper ist neutral. Nur Gedanken können schmutzig sein.",OTHER,OTHER,0
"In den USA entwickelt sich ein Megaskandal der Watergate in den Schatten stellt, die Schlinge um Obama und Hillary wird immer enger, es drohen Anklagen wegen Hochverrat was in den USA mit Todesstrafe geahndet wird‼",OTHER,OTHER,0
"@USER An der Gewalt,an mangelnder Bildung und am Hyperpigmentierten an ihrer Seite kann man die linken Blagen meistens erkennen !Achja, die hetzerische Rethorik ist auch auffallend !",OFFENSE,ABUSE,1
@USER Solche Leute gehören einfach ins Arbeitslager um anfallende Kosten zu erstatten und anschließend abgeschoben.,OFFENSE,ABUSE,1
"@USER Der Bart wird weiß, das Leben Bitter. Doch Gott sei dank ein neuer Ritter.!!!",OTHER,OTHER,0
"@USER @USER Der abgetakelte Legastheniker tut alles für ein paar Dollar mehr, selbst sein Volk verraten, wobei ich nicht sicher bin ob es jemals seins war.",OFFENSE,INSULT,1
"@USER @USER @USER Wer das Wort ""Nein"" deutlich aussprechen kann, lässt sich nicht belästigen. Nichts sagen und hintenrum denunzieren ist das Allerletzte.",OTHER,OTHER,0
Die selbsternannten Promis von ARD/ZDF feiern sich mal wieder auf unsere Kosten im Fernsehen |LBR| Dank Zwangsgebühren. |LBR| Man kann es nicht anschauen diese Volksverarschung auf unsere Kosten. |LBR| Allen Gleichgesinnten ein gutes neues Jahr!,OFFENSE,PROFANITY,1
@USER Egal dann halt Syrer und keine Nafris,OFFENSE,ABUSE,1
"Könnten wir, die Patrioten nicht einfach alle in die ehemalige DDR gehen die Mauer wieder hochziehen und einen neuen Staat gründen?",OTHER,OTHER,0
Original-Antrag 30 wird angenommen: §83 wird gestrichen und zu den Standespflichten für alle Geistlichen hinzugefügt werden - aksynode16,OTHER,OTHER,0
@USER @USER |LBR| Die Merkel hat Charakter. |LBR| Leider ist der scheisse!,OFFENSE,INSULT,1
"@USER Ich hoffe, Du kommst oh. Handy aus, kannst ein Schwein korrekt schlachten u. ein Feld oh. Gift u. Gülle bestellen ÜBERLEBEN",OTHER,OTHER,0
"Meine lieben Piepser,ich wünsche Euch heute eine ""Gute Nacht"" (Murksel dürfte heute eine schlaflose Nacht haben )",OFFENSE,INSULT,1
"Wir trauern um die Opfer des Terroranschlags in Jerusalem: Yael Yekutiel (20), Shir Hajaj (22), Erez Orbach (20), Shira Tzur (20).",OTHER,OTHER,0
"Wenn Seehofer sich unter Verweis auf seine eigene Herkunft aus einer Arbeiterfamilie für die kleinen Leute einsetzt, ist er glaubwürdiger als mancher @USER-Funktionär. CSUPT17",OTHER,OTHER,0
@USER Ich als nicht AFD Wähler kann nur sagen. Diese Leute die diesen Müll dort hin gestellt haben sind Kinder von alt 68er. Davon hat der MDR aber keine Ahnung. Da ist der MDR noch mit der Rassel hinter der Mauer gelaufen. Wir haben solche Leute zurück gefickt und abgetrieben.,OFFENSE,ABUSE,1
"Juhu, das morgige Wetter passt zum Tag &gt; SCHEIßWETTER",OFFENSE,PROFANITY,1
Noch nie Powertweet mit über 100 faves gedroppt,OTHER,OTHER,0
@USER Und kochen mit saisonalen Produkten vom Markt.. Erdbeeren im Winter sind garantiert behandelt. Wenig Fleisch. Nüsse.,OTHER,OTHER,0
@USER Diese Affen schauen alle gleich aus...für mich ist da nichts Menschliches,OFFENSE,ABUSE,1
"@USER Wer mit extrem liberalen Asylantenpolitk auffällt braucht sich nicht zu wundern. |LBR| Wer sich in Gefahr begibt,kommt darin um. |LBR| Altes deutsches Sprichwort.!!!!!!!!!",OTHER,OTHER,0
@USER ja - aber alles schwerhörige Rentner,OTHER,OTHER,0
"@USER Nee. Mein Internet ging nicht, und dies waren die einzigen noch ungelesen Bücher. |LBR| Bin lesesuechtig. Schon mit 12 hatte ich die gesamte Kinderbücherei durch, mit 18 die Erwachsenenliteratur. Ich lese schnell wie dieser Roboter von Raumschiff Enterprise",OTHER,OTHER,0
Wenn 20000 Polizisten keine 1000 Vermummte unschädlich machen können |LBR| Ist es entweder Absicht oder Unvermögen |LBR| Vermutlich politisch gewollt,OFFENSE,ABUSE,1
"Auf zdf info die übliche Trump-Hetze, fehlt heute nur noch die Hetze gegen die DDR u. Russland &gt; Dr. Goebbels lässt wieder grüßen",OFFENSE,ABUSE,1
"Übrigens, wer über die Krim spricht, sollte deren Geschichte kennen UND niemals wird sich RU die ""Schwarzmeer-Flotte"" nehmen lassen &gt; FAKT",OTHER,OTHER,0
@USER Polaken lümmel schreien White Power,OFFENSE,ABUSE,1
@USER @USER @USER @USER @USER @USER bist du wirklich gegen einen mitgliederentscheid?,OTHER,OTHER,0
@USER Brauchst Du noch ein bisschen Schnee??? Ich gebe gern ab,OTHER,OTHER,0
Beunruhigende Bilder aus NRW. Passt auf Euch auf. CL Orkan Friederike Sturm,OTHER,OTHER,0
"Die Sondierungsergebnisse der GroKo werden überwiegend kommentiert, als wäre das schon der Koalitionsvertrag. nurmalso @USER @USER @USER",OTHER,OTHER,0
"@USER Viel Gefährlicher sind die Fundamentalisten, die auch in Wiesbaden wohnen.",OTHER,OTHER,0
Die Anträge sind durch ... aksynode16 aksynode,OTHER,OTHER,0
Merkels MasterPlan |LBR| Deutsche zur Minderheit im eig. Land machen |LBR| Wers begreift wird zum Nazi erklärt. |LBR| Bundeswehr säubern+Gegenwehr ausschalten,OFFENSE,ABUSE,1
"@USER Ja - so ist es. D ist in Sachen Informationsverbot auf Nordkorea-Niveau. D ist das Nordkorea Europas in Sachen Information und Sperrungen. Bin ich froh, da nicht leben zu müssen!",OTHER,OTHER,0
"Politisches Absurdistan in den Medien: SPD diskutiert leidenschaftlich. |LBR| „Ratschläge“ an uns kommen von Jamaikabruchpiloten CSU, CDU Wirtschaftsrat,FDP (ausgerechnet!),die bei Flüchtlingspolitik rechts überholt hat und „faule Kompromisse“ kritisiert, oder den flexiblen Grünen.",OTHER,OTHER,0
@USER Wenn deutsche Politiker das eigene Land verhöhnen.... |LBR| Und immer noch niemand aufbegehrt...!,OTHER,OTHER,0
@USER @USER Seehofer ist eine bayrische Oberpfeife....er hatte nur kurz seine Momente wurde aber schleunigst zurechtgestutzt... |LBR| Als Beweis dafür trägt er sein Haar jetzt auch kürzer ....,OFFENSE,INSULT,1
@USER @USER Weil er ein hurensohn ist,OFFENSE,INSULT,1
"Da begann Petrus zu reden und sagte: Wahrhaftig, jetzt begreife ich, dass Gott nicht auf die Person sieht, sondern dass ihm in jedem Volk willkommen ist, wer ihn fürchtet und tut, was recht ist. |LBR| Aus der 2. heutigen Lesung, Apostelgeschichte |LBR| TaufedesHerrn",OTHER,OTHER,0
Auf dem Weg zum Neujahrsempfang der SPD in Bremen.,OTHER,OTHER,0
@USER @USER Alles Halal ist teurer!,OTHER,OTHER,0
"Wenn ich täglich diesen geistigen Dünnschiss ü. Abschiebung ja, nein, höre, wird mir über so viel Inkompetenz kotzübel.",OFFENSE,ABUSE,1
@USER Assad ist noch viel harmloser als Türken das ist die bittere Wahrheit!!!,OFFENSE,ABUSE,1
"@USER Ja das Volk muss handel, aber wer soll es führen, der Deutsche Michel macht nichts ohne Genehmigung, eigenständiges Denken Fehlanzeige, lies das Buch von Karl Friedrich von Weizäcker aus den 80ern",OTHER,OTHER,0
"@USER @USER Alles aufgelistet...sogar minutiös und trotzdem keine feste Handhabe gegen diese geile Kreatur..? |LBR| So hat Amri auch angefangen, das Drecksstück aus Freiburg auch....usw. usw......",OFFENSE,ABUSE,1
@USER Und Merkels Muschpoke leistete Beihilfe zum Mord &gt; das sind ihre Werte,OFFENSE,ABUSE,1
"Wundere mich, dass Unterschied zwischen Sondierungsgesprächen und Koalitionsverhandlungen nicht klar ist -muss am Jamaika-Theater liegen. |LBR| Sondierung hat geklärt,ob es lohnt weiterzuverhandeln. |LBR| Ich bin dafür. Das beantwortet SPD Bundesparteitag. |LBR| Dann erst gehen Verhandlungen los.",OTHER,OTHER,0
Erst wenn die ersten Politiker ein Kind durch Islamistische Gewalt verlieren. Erkennen sie der Islam ist kein Teil von Europa. Game over,OFFENSE,ABUSE,1
Jetzt auch mit blauem Häkchen hinterm Namen: Folgt unserer Pressesprecherin @USER! Israel,OTHER,OTHER,0
"@USER @USER So tief sind wir gesunken! Ein Merkel-Speichellecker mit dem IQ einer gewissen Fatima Roth, eine Null (außer im Tonnengewicht) als Finanzminister!",OFFENSE,INSULT,1
"Frankfurts Stadtkämmerer Uwe Becker gerade auf dem @USER: ""Aus BDS wird BIS - Buy, Invest, Support!"" @USER DILK16 Israel",OTHER,OTHER,0
"Moin, moin Piepser - bin gerade mit zwei riesen Taschen polnischer Spezialitäten vom Einkaufsbummel aus Szczecin zurück, hmmmmmmmmm",OTHER,OTHER,0
@USER @USER @USER Die Richtung die sie politisch seit langem verfolgt ist schlichtweg linksgrün. Ob und wie Sie das so sehen ist mir ziemlich egal. |LBR| newyork,OTHER,OTHER,0
"Habt ihr Euch nicht auch schon gefragt,warum es keine Veröffentlichungen zu IM ""Erika"" u. IM ""Larve"" gibt?Hat Larve etwa die Akten frisiert?",OTHER,OTHER,0
@USER Mir gefallen solche Meldungen....her damit... |LBR| Vielleicht merkt man es so...,OTHER,OTHER,0
"Von 409 EUR HarzIV entfallen 1,55 EUR auf die ""BRD-BILD-Dung"" &gt; so sehen die Erfolge Merkels für ca. 8 Mio in diesem Scheiß-Schland aus.",OFFENSE,PROFANITY,1
@USER @USER @USER Maas und seine Stiftung zur Kontrolle des Internets würde ich als eine moderne Form der Gestapo bezeichnen. Heute wird man gesperrt früher kam man nach Dachau. Aber jeder Krug geht nur so lange zum Brunnen bis er bricht.,OFFENSE,INSULT,1
"@USER @USER Kabalah ist die jüdische Geheimlehre, Sephirot ist der Lebensbaum - sehr sehr umfangreiches Thema, Freimaurer arbeiten auch damit",OTHER,OTHER,0
@USER Hab gerade in Brüssel angerufen. Ist wie mit Denyz in der Türkei. Keiner will den Spast zurück :-),OFFENSE,INSULT,1
@USER Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Hetzpropaganda gegen Trump und morgen sind es dann die Juden,OFFENSE,ABUSE,1
"Die Polen sind schon ein Völkchen, in Szczecin wurde mir im Rathaus ein Sprachkurs - Arabisch für Fortgeschrittene - angeboten. Rrrrrrrrrr",OTHER,OTHER,0
"@USER Jedes nicht vom Volk legitimirtes Regime, muss den Zorn des Volkes fürchten.",OTHER,OTHER,0
@USER Die FDP wird hier von unser Heidelberger-Runde bei einer möglichen |LBR| Neuwahl mit Sicherheit nicht angekreuzt. Herr Lindner hat unser |LBR| Vertrauen missbraucht. Er sollte sich in der Regierung für unsere |LBR| gemeinsamen Ziele einsetzen.,OTHER,OTHER,0
"Das Wahlergebnis ist sicher ""getürkt"". Wie viele Analphabeten gibt |LBR| es eigentlich in der Türkei?",OFFENSE,ABUSE,1
@USER @USER Die Hamas war schon immer ein Terroristen Verein. Das hat sich bis heute nicht geändert.,OTHER,OTHER,0
@USER @USER @USER Das solltest du unbedingt nochmal überdenken. Der hat bestimmt keine fette Mahlzeit ausgelassen. Dem waren die Menschen nicht wichtig sondern nützlich.,OFFENSE,INSULT,1
@USER @USER Araber waren schon immer scheisse....,OFFENSE,ABUSE,1
Religionen sind alle FakeNews |LBR| Aber nützlich um Massen dumm zu halten und auszubeuten |LBR| Größte Bremsen in der Entwicklung der Menschheit.,OFFENSE,ABUSE,1
"Ja, die Bundestagswahl ist schon so gut wie gelaufen. Immer mehr Bürger erkennen, |LBR| dass der zweimal sitzen gebliebene Schulz eine Null ist.",OFFENSE,INSULT,1
"@USER @USER Menschenrechtsarbeit wird eher wichtiger als unwichtiger, wenn Rechte beschränkt werden. Wenn Sie das nicht verstehen wollen - wir haben zumindest versucht, es Ihnen zu erklären. Vermutlich zu schwierig zu verstehen, wenn man den ganzen Tag in der AfD-Filterblase schwimmt.",OTHER,OTHER,0
@USER Ich würde die Aktion begrüßen...wenn sie unter dem Deckmantel steht: |LBR| Schaut ihr dummen deutschen...hier ist alles möglich...!!,OTHER,OTHER,0
"Die Immigranten wandern in die Sozialsystem ein zu Lasten der |LBR| Österreicher. Abschieben, abschieben, abschieben. Nur das hilft.",OFFENSE,ABUSE,1
@USER @USER ..sie schrieben mir einst das sie kritisch u hinterfragend recherchieren..ist dieses Verhalten der ÖR-Sender noch in Ordnung?,OTHER,OTHER,0
Eine Niederlage würde Brasilien für den weiteren Verlauf der Meisterschaft gut tun!,OTHER,OTHER,0
@USER Wenn Toleranz in Hass umschlägt wird es Gefährlich. Auch Toleranz hat Grenzen. Meine ist vorbei.,OTHER,OTHER,0
@USER @USER @USER |LBR| Junker ist ein Vollspacken und den braucht niemand. Der kann jetzt weg!,OFFENSE,INSULT,1
@USER Merkel hat die Antisemiten zu 100.000 ins Land geholt.,OTHER,OTHER,0
@USER Das ist kaum zu glauben...Wahrheit oder Lug...?,OTHER,OTHER,0
Der Tag beginnt mit zwei Radiointerviews bei WDR 5 und später bei Radio Bremen. |LBR| Natürlich geht es um die Sondierungsgespräche und den bevorstehenden Bundesparteitag der SPD in Bonn.,OTHER,OTHER,0
Die Südländer sind halt nicht perfekt organisiert!,OTHER,OTHER,0
"@USER @USER Bei welchem Staat außer Israel zweifelt ihr Gast al-Tayyeb noch die Existenz an, @USER?",OTHER,OTHER,0
"@USER @USER @USER Merkel macht es wie es schon Adolf Hitler gemacht hat, durch Lügen und Wahlbetrug die von der Lügenpresse und Medienpack unterstützt werden!",OFFENSE,ABUSE,1
"@USER Der Typ hat nur einen Fehler, er lebt!",OFFENSE,INSULT,1
@USER @USER Ich möchte nicht wissen wieviel solche abartigen Kreaturen wir hier noch beherbergen...und verbergen |LBR| Schade das unser Oberhäuptling nicht weiß was es bedeutet ein Familienmitglied zu verlieren.,OFFENSE,ABUSE,1
ACHTUNG: Copyright für das Bild: @USER,OTHER,OTHER,0
"@USER Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen Dummköpfen!",OFFENSE,ABUSE,1
@USER @USER Hauptsache was für die BILD gemacht!,OTHER,OTHER,0
Wurde auch schon öfter von Frauen am Arsch und im Schritt gefasst. Habe es allerdings genossen. |LBR| metoo,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Die Kette ist auch auf dem Foto ihres Acc. Aber wer nicht sehen will, bleibt eben blind.",OTHER,OTHER,0
Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. verblödete Beamte wundern sich über Zig Identitäten von Krimigranten,OFFENSE,ABUSE,1
@USER @USER @USER Du hättest Probleme ein Land oder gar ein Kontinent zu finden den ich nicht schon mit Bike bereist habe... |LBR| Ansonsten gilt...nicht denken sondern wissen..!,OTHER,OTHER,0
"@USER Da sag ich nur ""heil Erdowahn""!",OFFENSE,INSULT,1
Ich war gerade 11 Jahre als mir unsere Nachbarin (Zeugen Jehova) in Keller das erste mal einen geblasen hat. Später musste ich sie lecken danach hat sie sich meinen Schw....... reingesteckt. Und das nicht nur dies eine mal. Hätte kotzen können. Aber ich lebe noch. |LBR| MeToo,OFFENSE,PROFANITY,1
Angela Merkel steckt hinter Spaniens Niederlage!,OTHER,OTHER,0
"In nächster Zeit wird die Meinungsfreiheit im Internet weiter beschnitten. |LBR| Google, Facebook und Twitter machen mit. |LBR| Darum zu VK.",OTHER,OTHER,0
@USER Weil den Moslems alles erlaubt und finanziert wird ?! Kein Wunder das Bewegungen wie zB Afd usw soviel Zulauf haben .,OFFENSE,ABUSE,1
"@USER @USER Die einzige Vielfalt die wirklich was taugt, ist die in der Haribo Konfekt Tüte :-)",OTHER,OTHER,0
Nach unseren Protesten wurde die Jubiläumsfeier der Israelhasser von der DFLP im Verlagsgebäude des @USER abgesagt! SayNoToTerror,OTHER,OTHER,0
"@USER Unsere U-Boote und Hubschrauber sind eh nicht zu benutzen,und der Rest vom Heer läuft sowieso über .Eine Frau als Verteidigungsminister wo gib’s denn sowas ,das ist so als hätte ich eine Kuh zum Fleischfresser gemacht",OFFENSE,ABUSE,1
Gute Neuigkeiten aus den USA. Doch keine Hilfen für alte AKW und Kohlemeiler. |LBR| No.45 und US Regierung scheitern mit Vorstoß zu Kohle- und Atomsubventionen,OTHER,OTHER,0
"Kein Fortschritt bislang bei Steuern, Bürgerversicherung,sachgrundloser Befristung von Arbeitsverträgen. |LBR| Dazu Unionspropaganda: Wir haben definitiv keiner Obergrenze bei Flüchtlingen zugestimmt, da wir Asylrecht und Genfer Flüchtlingskonvention weder einschränken noch aushöhlen!",OTHER,OTHER,0
@USER Wurde noch nie withheld dafür 3 mal gebannt,OTHER,OTHER,0
"@USER Besser spät als nie, ist ja echt nicht mehr tragbar der Juden hass der Moslems!",OFFENSE,ABUSE,1
@USER Großer Gott steh uns bei.... |LBR| Das diese Frau entsorgt gehört ist eindeutig....!,OFFENSE,ABUSE,1
"@USER @USER @USER Wenn ich diese Auflistung sehe wird mir schlecht. Geh mal als BIODEUTSCHER zum Jobcenter und versuch ohne PERSONALAUSWEIS einen Termin zu bekommen oder einen SACHBEARBEITER zu sprechen !Ich bekomme WUT,WUT und noch mehr WUT !!",OTHER,OTHER,0
"@USER Oder ""Willkommen in vom Asylbewerber ermordete Maria Freiburg""",OFFENSE,ABUSE,1
"@USER Wer ein Land und einen Kontinent verbiegen will u. in den Untergang führt, ist für mich eben eine ""Führerin""",OTHER,OTHER,0
"Auf Nachfrage der @USER vertrete ich zu Jamaika nahezu wortgleich diesselbe Position, die ich seit Wochen vertone und die wir in einem einstimmigen Präsidiumsbeschluss am 5.12. fixiert haben. Und dennoch hat das Newsvalue... Man wundert sich. CL",OTHER,OTHER,0
"@USER @USER Immerhin hat sie ein schönes Bild... |LBR| hach ja, das waren Zeiten, als die linken Trolle noch mit ""Argumenten"" um die Ecke kamen. Heute wird nur noch verklagt. Wer nicht für Islamisierung ist, den würden sie am liebsten hinter Gittern sitzen sehen.",OFFENSE,INSULT,1
"@USER @USER Es leben mehr als 5 millionen Türken in Deutschland, lern Türkisch, du Arsch... Passt es jetzt du Vollidiot?",OFFENSE,INSULT,1
